291.0,59.0,379.0,59.0,379.0,73.0,291.0,73.0
387.0,59.0,404.0,59.0,404.0,74.0,387.0,74.0
406.0,59.0,489.0,59.0,489.0,74.0,406.0,74.0
205.0,64.0,218.0,64.0,218.0,75.0,205.0,75.0
191.0,65.0,202.0,65.0,202.0,75.0,191.0,75.0
558.0,82.0,577.0,82.0,577.0,98.0,558.0,98.0
342.0,84.0,436.0,84.0,436.0,99.0,342.0,99.0
278.0,86.0,287.0,86.0,287.0,100.0,278.0,100.0
440.0,87.0,479.0,87.0,479.0,98.0,440.0,98.0
491.08362,86.32008,546.21423,87.57306,545.95044,99.180695,490.81982,97.92772
288.0,88.0,337.0,88.0,337.0,100.0,288.0,100.0
198.0,89.0,278.0,89.0,278.0,101.0,198.0,101.0
497.41705,103.099304,556.8377,108.15639,555.3348,125.81572,495.91412,120.75864
428.66058,105.79816,484.79083,104.097244,485.21008,117.93303,429.07983,119.63394
556.0,105.0,589.0,105.0,589.0,118.0,556.0,118.0
197.74805,107.39354,311.93112,105.27905,312.23795,121.84744,198.05487,123.96193
396.41153,109.17256,422.69473,107.42035,423.45578,118.83627,397.17258,120.588486
335.66928,110.09254,385.93607,108.696236,386.3563,123.82345,336.0895,125.21975
420.1897,129.3038,512.71924,122.294014,514.0374,139.69415,421.50787,146.70395
557.0,125.0,566.0,125.0,566.0,139.0,557.0,139.0
285.67676,129.27124,370.78223,126.11917,371.3288,140.87671,286.22333,144.02878
197.0,128.0,232.0,128.0,232.0,143.0,197.0,143.0
513.0,128.0,536.0,128.0,536.0,139.0,513.0,139.0
547.0,128.0,558.0,128.0,558.0,141.0,547.0,141.0
567.0,128.0,580.0,128.0,580.0,140.0,567.0,140.0
234.0,131.0,274.0,131.0,274.0,142.0,234.0,142.0
401.0,131.0,415.0,131.0,415.0,146.0,401.0,146.0
427.72775,146.83589,527.8633,144.39357,528.26636,160.92033,428.13086,163.36266
528.0,145.0,537.0,145.0,537.0,159.0,528.0,159.0
329.0,148.0,351.0,148.0,351.0,167.0,329.0,167.0
538.0,148.0,561.0,148.0,561.0,160.0,538.0,160.0
351.0,151.0,363.0,151.0,363.0,163.0,351.0,163.0
404.0,151.0,418.0,151.0,418.0,166.0,404.0,166.0
198.0,152.0,270.0,152.0,270.0,163.0,198.0,163.0
284.5354,153.03098,310.8186,151.27875,311.52216,161.83185,285.23895,163.58408
550.3503,164.09645,582.82745,166.41624,581.66,182.76143,549.1828,180.44164
452.0,166.0,543.0,166.0,543.0,181.0,452.0,181.0
197.69145,169.34897,250.85493,168.0523,251.24315,183.96967,198.07967,185.26633
