426.0,48.0,437.0,48.0,437.0,61.0,426.0,61.0
408.0,48.0,425.0,48.0,425.0,63.0,408.0,63.0
305.24805,43.914536,396.66467,48.373886,395.64392,69.299706,304.2273,64.840355
435.0,50.0,506.0,50.0,506.0,66.0,435.0,66.0
207.90552,70.44217,374.9439,69.3575,375.06488,87.98659,208.02649,89.07126
429.0,74.0,451.0,74.0,451.0,89.0,429.0,89.0
453.12305,73.10934,535.2397,74.57571,534.9391,91.40963,452.82245,89.94326
409.0,74.0,424.0,74.0,424.0,92.0,409.0,92.0
541.0,79.0,567.0,79.0,567.0,90.0,541.0,90.0
571.1587,79.09656,595.6553,81.13794,594.7656,91.8138,570.26904,89.772415
375.0,82.0,383.0,82.0,383.0,89.0,375.0,89.0
208.31418,91.28761,235.79205,93.11948,234.82303,107.65488,207.34515,105.82301
291.33606,91.303276,324.877,94.352455,323.64752,107.87704,290.10657,104.82786
242.0,95.0,284.0,95.0,284.0,106.0,242.0,106.0
384.0,96.0,409.0,96.0,409.0,108.0,384.0,108.0
329.82684,97.388214,383.66327,92.38017,385.1067,107.897064,331.27026,112.905106
410.23776,93.38526,463.88528,98.26231,462.56558,112.778694,408.91806,107.90165
469.6183,93.94064,531.88824,100.29472,530.124,117.58409,467.85406,111.23001
548.1719,95.38914,604.61536,98.07693,603.69006,117.509056,547.2466,114.821266
209.0,115.0,232.0,115.0,232.0,126.0,209.0,126.0
321.0863,113.04472,400.18567,114.191086,399.96936,129.1155,320.87,127.96913
299.0,117.0,319.0,117.0,319.0,127.0,299.0,127.0
408.2741,114.16244,436.84265,116.20305,435.73602,131.69543,407.16748,129.65482
440.0,116.0,461.0,116.0,461.0,131.0,440.0,131.0
238.28525,112.196396,293.72342,116.35426,292.3381,134.82536,236.89993,130.6675
471.0,116.0,551.0,116.0,551.0,132.0,471.0,132.0
562.0,121.0,604.0,121.0,604.0,136.0,562.0,136.0
237.0,132.0,250.0,132.0,250.0,148.0,237.0,148.0
250.0,133.0,274.0,133.0,274.0,148.0,250.0,148.0
208.0,136.0,232.0,136.0,232.0,147.0,208.0,147.0
356.12592,133.34917,420.4632,135.5677,419.9204,151.3076,355.58313,149.08907
330.0,135.0,351.0,135.0,351.0,150.0,330.0,150.0
459.0,137.0,466.0,137.0,466.0,150.0,459.0,150.0
272.0,140.0,281.0,140.0,281.0,149.0,272.0,149.0
426.0,139.0,452.0,139.0,452.0,150.0,426.0,150.0
484.0,137.0,582.0,137.0,582.0,152.0,484.0,152.0
282.0,137.0,326.0,137.0,326.0,153.0,282.0,153.0
466.0,139.0,477.0,139.0,477.0,152.0,466.0,152.0
583.0,139.0,603.0,139.0,603.0,154.0,583.0,154.0
236.0,154.0,257.0,154.0,257.0,169.0,236.0,169.0
264.0,154.0,335.0,154.0,335.0,169.0,264.0,169.0
206.29572,154.2685,235.61868,156.10117,234.77045,169.67316,205.44748,167.84048
423.0,157.0,451.0,157.0,451.0,172.0,423.0,172.0
505.0,158.0,526.0,158.0,526.0,173.0,505.0,173.0
342.6752,153.44806,417.68137,159.3696,416.20303,178.095,341.19687,172.17346
531.20337,156.44019,602.71277,160.52643,601.76733,177.07242,530.25793,172.98618
457.0,161.0,500.0,161.0,500.0,176.0,457.0,176.0
340.0957,174.87651,452.20892,176.62828,451.96118,192.48378,339.84796,190.73201
207.0,174.0,293.0,174.0,293.0,194.0,207.0,194.0
293.0,178.0,327.0,178.0,327.0,190.0,293.0,190.0
497.31158,176.1049,560.78534,181.18282,559.53253,196.8426,496.05878,191.7647
470.0,181.0,497.0,181.0,497.0,192.0,470.0,192.0
205.23352,199.26904,255.69038,195.66498,256.64975,209.09644,206.19289,212.7005
290.49142,191.77563,381.03238,198.92361,379.60568,216.99518,289.06473,209.8472
262.0,199.0,285.0,199.0,285.0,210.0,262.0,210.0
387.0,197.0,455.0,197.0,455.0,213.0,387.0,213.0
461.42026,197.27628,490.7432,199.10895,489.77042,214.67316,460.44748,212.84048
496.0,200.0,517.0,200.0,517.0,214.0,496.0,214.0
535.0,200.0,593.0,200.0,593.0,214.0,535.0,214.0
524.0,202.0,536.0,202.0,536.0,214.0,524.0,214.0
203.45773,216.07011,238.83917,214.46187,239.55258,230.15672,204.17114,231.76497
245.16315,215.10544,295.4406,216.78134,294.9123,232.6304,244.63483,230.9545
300.05478,219.26112,362.16995,220.50343,361.95602,231.19914,299.84085,229.95683
369.0,218.0,408.0,218.0,408.0,233.0,369.0,233.0
458.0,219.0,504.0,219.0,504.0,235.0,458.0,235.0
421.26395,221.30457,446.56345,223.11166,445.81216,233.62943,420.51266,231.82233
562.69305,220.0693,601.10895,223.91089,599.7426,237.57425,561.3267,233.73267
540.0,224.0,554.0,224.0,554.0,236.0,540.0,236.0
504.0,223.0,531.0,223.0,531.0,240.0,504.0,240.0
222.63852,237.07153,269.89816,235.63943,270.37708,251.44312,223.11743,252.87521
204.0,238.0,223.0,238.0,223.0,251.0,204.0,251.0
356.1917,237.67247,402.33118,239.07063,401.8697,254.29909,355.73022,252.90092
321.0,241.0,350.0,241.0,350.0,252.0,321.0,252.0
274.0,240.0,318.0,240.0,318.0,256.0,274.0,256.0
408.0,243.0,432.0,243.0,432.0,253.0,408.0,253.0
491.38052,239.29205,547.7301,243.04868,546.7655,257.5177,490.41592,253.76108
438.0,243.0,490.0,243.0,490.0,254.0,438.0,254.0
556.0,241.0,600.0,241.0,600.0,256.0,556.0,256.0
332.25742,257.42575,365.9208,260.79208,364.5842,274.15842,330.9208,270.79208
202.03452,255.82596,283.1728,257.11386,282.86197,276.6962,201.7237,275.4083
294.0,261.0,320.0,261.0,320.0,272.0,294.0,272.0
