259.59964,48.39168,338.75388,45.093594,339.32578,58.81976,260.17154,62.117847
242.0,47.0,259.0,47.0,259.0,61.0,242.0,61.0
168.13971,46.2717,235.27051,47.90904,234.88763,63.607014,167.75684,61.969677
147.0,48.0,166.0,48.0,166.0,63.0,147.0,63.0
279.0,71.0,334.0,71.0,334.0,85.0,279.0,85.0
239.0,72.0,248.0,72.0,248.0,85.0,239.0,85.0
182.0,72.0,201.0,72.0,201.0,87.0,182.0,87.0
201.0,73.0,235.0,73.0,235.0,86.0,201.0,86.0
248.0,74.0,271.0,74.0,271.0,85.0,248.0,85.0
345.0,74.0,388.0,74.0,388.0,85.0,345.0,85.0
397.0,74.0,423.0,74.0,423.0,85.0,397.0,85.0
147.35799,72.27237,175.74709,74.04669,174.77434,89.6109,146.38524,87.83658
50.238945,74.41594,77.849556,76.25665,76.823006,91.65488,49.212395,89.81416
83.02071,79.24829,139.62761,74.53104,140.8345,89.013794,84.227615,93.73105
449.0,88.0,521.0,88.0,521.0,98.0,449.0,98.0
329.44693,90.29647,357.78763,92.185844,356.75668,107.650444,328.416,105.76107
228.0,92.0,318.0,92.0,318.0,108.0,228.0,108.0
364.6869,92.41388,425.83142,90.76132,426.32922,109.1803,365.1847,110.832855
193.0,96.0,219.0,96.0,219.0,107.0,193.0,107.0
51.57957,96.807594,139.78503,93.76603,140.29572,108.57601,52.090256,111.61758
145.30457,98.26396,187.73096,95.233505,188.84262,110.79695,146.41623,113.82741
507.0,100.0,523.0,100.0,523.0,111.0,507.0,111.0
448.0,102.0,482.0,102.0,482.0,113.0,448.0,113.0
485.0,104.0,497.0,104.0,497.0,112.0,485.0,112.0
409.0,112.0,431.0,112.0,431.0,125.0,409.0,125.0
336.0,112.0,372.0,112.0,372.0,127.0,336.0,127.0
236.0,113.0,303.0,113.0,303.0,128.0,236.0,128.0
377.0,115.0,403.0,115.0,403.0,126.0,377.0,126.0
448.63593,117.718216,510.83044,114.60849,511.4115,126.22943,449.21698,129.33916
224.0,116.0,237.0,116.0,237.0,129.0,224.0,129.0
318.0,116.0,332.0,116.0,332.0,131.0,318.0,131.0
305.0,119.0,315.0,119.0,315.0,129.0,305.0,129.0
86.02623,115.93185,213.06822,117.01767,212.91621,134.8027,85.87422,133.71687
53.0,121.0,77.0,121.0,77.0,131.0,53.0,131.0
485.2301,130.4342,526.3814,133.08911,525.66846,144.1399,484.51715,141.48499
450.26395,131.30457,473.57358,132.96954,472.81723,143.55838,449.5076,141.8934
400.0,132.0,442.0,132.0,442.0,148.0,400.0,148.0
254.0,133.0,276.0,133.0,276.0,148.0,254.0,148.0
